TS,RxID,RSSI,SNR
664953,530,-102.7,12
666210,531,-102.7,12
667467,532,-102.7,12
668724,533,-102.7,12
669981,534,-102.7,12
671238,535,-102.7,13
672495,536,-102.7,12
673752,537,-102.7,12
675009,538,-102.7,13
676266,539,-102.7,12
677523,540,-102.7,13
678780,541,-102.7,12
680037,542,-102.7,13
681294,543,-102.7,13
682551,544,-102.7,13
683808,545,-102.7,13
685065,546,-102.7,13
686322,547,-102.7,13
687579,548,-102.7,13
688836,549,-101.6,12
690093,550,-102.7,13
691350,551,-102.7,13
692607,552,-102.7,12
693864,553,-102.7,13
695121,554,-102.7,13
696378,555,-102.7,13
697635,556,-102.7,13
698892,557,-102.7,13
700149,558,-102.7,12
701406,559,-102.7,13
702663,560,-102.7,13
703920,561,-103.8,13
705177,562,-103.8,13
706434,563,-102.7,13
707691,564,-102.7,13
708948,565,-102.7,13
710205,566,-103.8,13
711462,567,-102.7,13
712719,568,-102.7,13
713976,569,-103.8,12
715233,570,-103.8,13
716490,571,-102.7,13
717747,572,-102.7,12
719004,573,-102.7,12
720261,574,-103.8,12
721518,575,-102.7,12
722775,576,-102.7,12
724032,577,-103.8,12
725289,578,-103.8,12
726546,579,-103.8,12
731574,583,-101.6,12
732831,584,-102.7,12
734088,585,-102.7,13
735345,586,-102.7,12
736602,587,-102.7,12
737859,588,-103.8,12
739116,589,-102.7,12
740373,590,-101.6,12
741630,591,-102.7,12
742887,592,-102.7,12
744144,593,-102.7,12
745401,594,-103.8,12
746658,595,-102.7,12
747915,596,-102.7,12
749172,597,-102.7,13
750429,598,-102.7,12
751686,599,-102.7,13
752943,600,-102.7,13
754200,601,-102.7,12
755457,602,-102.7,13
756714,603,-102.7,13
757971,604,-102.7,13
759228,605,-102.7,13
760485,606,-102.7,12
761742,607,-102.7,12
762999,608,-101.6,12
765513,610,-103.8,12
766770,611,-102.7,12
768027,612,-102.7,12
769284,613,-101.6,12
770541,614,-102.7,13
771798,615,-102.7,12
773055,616,-101.6,13
774312,617,-102.7,13
775569,618,-102.7,13
776826,619,-102.7,13
778083,620,-102.7,13
779340,621,-101.6,13
780597,622,-102.7,13
781854,623,-103.8,11
783111,624,-103.8,13
784368,625,-102.7,13
785625,626,-102.7,13
786882,627,-103.8,12
788139,628,-103.8,12
789396,629,-102.7,12
790653,630,-102.7,12
791910,631,-103.8,12
793167,632,-103.8,12
794424,633,-102.7,12
795681,634,-103.8,12
796938,635,-103.8,12
798195,636,-103.8,12
799452,637,-101.6,12
800709,638,-102.7,12
801966,639,-103.8,12
803223,640,-103.8,12
804480,641,-102.7,12
805737,642,-102.7,12
806994,643,-102.7,12
808251,644,-103.8,12
809508,645,-102.7,12
810765,646,-103.8,12
812022,647,-103.8,10
813279,648,-102.7,12
814536,649,-102.7,12
815793,650,-102.7,12
817050,651,-103.8,13
818307,652,-103.8,12
819564,653,-102.7,12
820821,654,-102.7,12
822078,655,-103.8,13
823335,656,-103.8,12
824592,657,-103.8,12
825849,658,-103.8,12
827106,659,-103.8,12
828363,660,-103.8,12
829620,661,-103.8,12
830877,662,-103.8,12
832134,663,-103.8,12
833391,664,-103.8,12
834648,665,-102.7,11
835905,666,-102.7,12
837162,667,-103.8,12
838419,668,-103.8,12
839676,669,-103.8,12
840933,670,-103.8,12
842190,671,-103.8,12
843447,672,-103.8,12
844704,673,-103.8,12
845961,674,-103.8,12
847218,675,-103.8,12
848475,676,-103.8,12
849732,677,-102.7,12
850989,678,-102.7,12
852246,679,-103.8,12
853503,680,-103.8,12
854760,681,-102.7,12
856017,682,-103.8,12
857274,683,-103.8,12
858531,684,-102.7,12
859788,685,-102.7,12
861045,686,-103.8,12
862302,687,-103.8,12
863559,688,-102.7,12
864816,689,-103.8,12
866073,690,-103.8,12
867330,691,-102.7,12
868587,692,-102.7,12
869844,693,-103.8,12
871101,694,-103.8,12
872358,695,-102.7,12
873615,696,-102.7,12
874872,697,-102.7,12
876129,698,-102.7,12
877386,699,-102.7,12
878643,700,-102.7,12
879900,701,-102.7,12
881157,702,-103.8,12
882414,703,-102.7,12
883671,704,-102.7,12
884928,705,-103.8,12
886185,706,-103.8,12
887442,707,-103.8,12
888699,708,-103.8,11
889956,709,-103.8,12
891213,710,-103.8,12
892470,711,-103.8,12
893727,712,-103.8,12
894984,713,-103.8,11
896241,714,-103.8,12
897498,715,-103.8,12
898755,716,-103.8,12
900012,717,-102.7,12
901269,718,-102.7,12
902526,719,-103.8,12
903783,720,-102.7,12
905040,721,-103.8,12
906297,722,-102.7,11
907554,723,-102.7,11
908811,724,-102.7,12
910068,725,-103.8,12
911325,726,-103.8,12
912582,727,-103.8,11
913839,728,-102.7,12
915096,729,-103.8,12
916353,730,-102.7,12
917610,731,-102.7,12
918867,732,-103.8,12
920124,733,-103.8,12
921381,734,-103.8,11
922638,735,-103.8,12
923895,736,-103.8,11
925152,737,-103.8,11
926409,738,-103.8,11
927666,739,-103.8,12
928923,740,-103.8,11
930180,741,-102.7,12
931437,742,-102.7,12
932694,743,-103.8,10
933951,744,-103.8,12
935208,745,-103.8,12
936465,746,-103.8,11
937722,747,-103.8,12
938979,748,-103.8,11
940236,749,-103.8,12
941493,750,-103.8,12
942750,751,-103.8,12
944007,752,-103.8,12
945264,753,-103.8,12
946521,754,-103.8,11
947778,755,-103.8,12
949035,756,-102.7,12
950292,757,-103.8,11
951549,758,-104.9,11
952806,759,-103.8,12
954063,760,-102.7,11
955320,761,-103.8,11
956577,762,-103.8,11
957834,763,-103.8,12
959091,764,-103.8,12
960348,765,-103.8,12
961605,766,-103.8,12
962862,767,-103.8,12
964119,768,-103.8,12
965376,769,-104.9,11
966633,770,-104.9,11
967890,771,-103.8,12
969147,772,-103.8,12
970404,773,-104.9,10
971661,774,-104.9,12
972918,775,-103.8,12
974175,776,-103.8,11
975432,777,-103.8,12
976689,778,-104.9,11
977946,779,-103.8,11
979203,780,-103.8,11
980460,781,-103.8,12
981717,782,-103.8,11
982974,783,-103.8,12
984231,784,-103.8,11
985488,785,-104.9,11
986745,786,-103.8,11
988002,787,-103.8,12
989259,788,-103.8,12
990516,789,-103.8,11
991773,790,-104.9,11
993030,791,-103.8,11
994287,792,-103.8,11
995544,793,-103.8,11
996801,794,-103.8,11
998058,795,-103.8,11
999315,796,-103.8,11
1000572,797,-104.9,12
1001829,798,-103.8,12
1003086,799,-103.8,12
1004343,800,-103.8,12
1005600,801,-104.9,11
1006857,802,-104.9,11
1008114,803,-103.8,11
1009371,804,-103.8,12
1010628,805,-104.9,11
1011885,806,-104.9,11
1013142,807,-103.8,11
1014399,808,-102.7,11
1015656,809,-103.8,11
1016913,810,-103.8,11
1018170,811,-103.8,12
1019427,812,-102.7,12
1020684,813,-103.8,11
1021941,814,-103.8,12
1023198,815,-102.7,12
1024455,816,-103.8,12
1025712,817,-103.8,12
1026969,818,-103.8,12
1028226,819,-102.7,12
1029483,820,-103.8,12
1030740,821,-103.8,12
1031997,822,-103.8,12
1033254,823,-103.8,12
1034511,824,-103.8,12
1035768,825,-103.8,12
1037025,826,-103.8,12
1038282,827,-103.8,12
1039539,828,-103.8,12
1040796,829,-103.8,11
1042053,830,-103.8,12
1043310,831,-102.7,12
1044567,832,-103.8,11
1045824,833,-102.7,12
1047081,834,-103.8,11
1048338,835,-103.8,11
1049595,836,-103.8,11
1050852,837,-103.8,11
1052109,838,-103.8,11
1053366,839,-103.8,11
1054623,840,-103.8,11
1055880,841,-103.8,12
1057137,842,-103.8,11
1058394,843,-104.9,11
1059651,844,-104.9,12
1060908,845,-104.9,11
1062165,846,-103.8,12
1063422,847,-103.8,12
1064679,848,-103.8,11
1065936,849,-103.8,11
1067193,850,-102.7,11
1068450,851,-103.8,12
1069707,852,-103.8,11
1070964,853,-103.8,12
1072221,854,-103.8,11
1073478,855,-103.8,12
1074735,856,-103.8,12
1075992,857,-103.8,11
1077249,858,-103.8,12
1078506,859,-103.8,11
1079763,860,-103.8,12
1081020,861,-103.8,11
1082277,862,-103.8,12
1083534,863,-103.8,11
1084791,864,-103.8,11
1086048,865,-103.8,11
1087305,866,-103.8,11
1088562,867,-103.8,11
1089819,868,-103.8,11
1091076,869,-103.8,12
1092333,870,-103.8,12
1093590,871,-103.8,12
1094847,872,-103.8,12
1096104,873,-103.8,12
1097361,874,-103.8,11
1098618,875,-103.8,12
1099875,876,-103.8,12
1101132,877,-103.8,12
1102389,878,-103.8,12
1103646,879,-104.9,12
1104903,880,-104.9,12
1106160,881,-103.8,12
1107417,882,-103.8,12
1108674,883,-103.8,11
1109931,884,-103.8,12
1111188,885,-103.8,11
1112445,886,-103.8,12
1113702,887,-103.8,12
1114959,888,-103.8,11
1116216,889,-103.8,12
1117473,890,-103.8,12
1118730,891,-103.8,12
1119987,892,-104.9,11
1121244,893,-103.8,12
1122501,894,-103.8,11
1123758,895,-103.8,12
1125015,896,-104.9,12
1126272,897,-103.8,12
1127529,898,-103.8,12
1128786,899,-103.8,12
1130043,900,-103.8,12
1131300,901,-104.9,12
1132557,902,-103.8,11
1133814,903,-103.8,12
1135071,904,-104.9,12
1136328,905,-103.8,12
1137585,906,-102.7,12
1138842,907,-103.8,12
1140099,908,-103.8,12
1141356,909,-103.8,12
1142613,910,-103.8,12
1143870,911,-103.8,12
1145127,912,-103.8,12
1146384,913,-103.8,12
1147641,914,-103.8,11
1148898,915,-103.8,11
1150155,916,-104.9,12
1151412,917,-103.8,12
1152669,918,-103.8,12
1153926,919,-103.8,12
1155183,920,-104.9,11
1156440,921,-103.8,11
1157697,922,-103.8,11
1158954,923,-103.8,12
1160211,924,-103.8,11
1161468,925,-103.8,11
1162725,926,-103.8,12
1163982,927,-103.8,11
1165239,928,-104.9,11
1166496,929,-103.8,11
1167753,930,-103.8,12
1169010,931,-103.8,11
1170267,932,-104.9,11
1171524,933,-103.8,11
1172781,934,-103.8,12
1174038,935,-104.9,11
1175295,936,-104.9,11
1176552,937,-103.8,11
1177809,938,-103.8,11
1179066,939,-103.8,12
1180323,940,-103.8,11
1181580,941,-103.8,12
1182837,942,-103.8,11
1186608,945,-103.8,12
1187865,946,-103.8,11
1189122,947,-103.8,11
1190379,948,-102.7,12
1191636,949,-103.8,12
1192893,950,-103.8,12
1194150,951,-103.8,12
1195407,952,-103.8,12
1196664,953,-103.8,12
1199178,955,-103.8,12
1202949,958,-120.4,-6
1205463,960,-103.8,12
1206720,961,-103.8,12
1207977,962,-103.8,12
1209234,963,-103.8,12
1210491,964,-103.8,12
1211748,965,-103.8,11
1213005,966,-103.8,12
1214262,967,-103.8,12
1215519,968,-103.8,12
1216776,969,-103.8,11
1218033,970,-103.8,12
1219290,971,-103.8,11
1220547,972,-103.8,11
1221804,973,-103.8,12
1223061,974,-102.7,11
1224318,975,-103.8,12
1225575,976,-103.8,11
1226832,977,-103.8,11
1228089,978,-103.8,11
1229346,979,-103.8,11
1230603,980,-103.8,12
1231860,981,-103.8,12
1233117,982,-103.8,12
1234374,983,-103.8,11
1235631,984,-103.8,12
1236888,985,-102.7,12
1238145,986,-102.7,12
1239402,987,-102.7,12
1240659,988,-103.8,12
1241916,989,-102.7,12
1243173,990,-103.8,12
1244430,991,-103.8,12
1245687,992,-103.8,12
1246944,993,-103.8,12
1248201,994,-102.7,12
1249458,995,-103.8,12
1250715,996,-103.8,12
1251972,997,-103.8,12
1253229,998,-102.7,12
1254486,999,-102.7,12
1255743,1000,-102.7,11
1257000,1001,-103.8,12
1258257,1002,-103.8,11
1259514,1003,-103.8,11
1260771,1004,-103.8,12
1262028,1005,-103.8,11
1263285,1006,-103.8,12
1264542,1007,-102.7,12
1265799,1008,-102.7,12
1267056,1009,-103.8,12
1268313,1010,-103.8,12
1269570,1011,-103.8,12
1270827,1012,-103.8,12
1272084,1013,-103.8,11
1273341,1014,-103.8,12
1274598,1015,-102.7,12
1275855,1016,-102.7,12
1277112,1017,-103.8,12
1278369,1018,-103.8,12
1279626,1019,-103.8,12
1280883,1020,-102.7,12
1282140,1021,-102.7,12
1283397,1022,-103.8,12
1284654,1023,-103.8,12
1285911,1024,-102.7,12
1287168,1025,-103.8,12
1288425,1026,-103.8,12
1289682,1027,-102.7,12
1290939,1028,-102.7,12
1292196,1029,-102.7,12
1293453,1030,-103.8,12
1294710,1031,-102.7,12
1295967,1032,-102.7,12
1297224,1033,-103.8,12
1298481,1034,-103.8,12
1299738,1035,-103.8,12
1300995,1036,-102.7,12
1302252,1037,-103.8,12
1303509,1038,-103.8,12
1304766,1039,-102.7,12
1306023,1040,-103.8,12
1307280,1041,-103.8,12
1308537,1042,-103.8,12
1309794,1043,-102.7,12
1311051,1044,-102.7,12
1312308,1045,-103.8,12
1313565,1046,-103.8,12
1314822,1047,-103.8,12
1316079,1048,-102.7,12
1317336,1049,-103.8,12
1318593,1050,-103.8,12
1319850,1051,-102.7,12
1321107,1052,-103.8,12
1322364,1053,-104.9,12
1323621,1054,-103.8,12
1326135,1056,-103.8,12
1327392,1057,-103.8,11
1332420,1061,-117.1,-3
1334934,1063,-102.7,12
1336191,1064,-102.7,12
1337448,1065,-102.7,12
1338705,1066,-102.7,12
1339962,1067,-102.7,12
1341219,1068,-103.8,12
1342476,1069,-103.8,12
1343733,1070,-102.7,12
1344990,1071,-102.7,12
1350018,1075,-103.8,12
1352532,1077,-101.6,12
1356303,1080,-102.7,12
1358817,1082,-101.6,12
1360074,1083,-102.7,12
1361331,1084,-102.7,12
1362588,1085,-102.7,12
1363845,1086,-102.7,12
1365102,1087,-102.7,12
1366359,1088,-102.7,12
1367616,1089,-102.7,12
1368873,1090,-102.7,12
1370130,1091,-102.7,12
1371387,1092,-102.7,12
1372644,1093,-102.7,12
1373901,1094,-102.7,13
1375158,1095,-103.8,12
1376415,1096,-102.7,12
1377672,1097,-102.7,12
1378929,1098,-102.7,12
1380186,1099,-103.8,12
1381443,1100,-102.7,12
1382700,1101,-102.7,12
1383957,1102,-102.7,12
1385214,1103,-103.8,12
1386471,1104,-103.8,12
1387728,1105,-102.7,11
1388985,1106,-102.7,12
1390242,1107,-103.8,12
1391499,1108,-103.8,12
1392756,1109,-103.8,12
1395270,1111,-101.6,11
1396527,1112,-103.8,12
1399041,1114,-102.7,12
1400298,1115,-103.8,12
1401555,1116,-103.8,11
1402812,1117,-102.7,12
1404069,1118,-102.7,12
1405326,1119,-103.8,13
1406583,1120,-102.7,12
1407840,1121,-102.7,12
1410354,1123,-103.8,12
1411611,1124,-102.7,12
1412868,1125,-102.7,13
1414125,1126,-102.7,13
1415382,1127,-103.8,12
1416639,1128,-103.8,12
1417896,1129,-102.7,12
1419153,1130,-102.7,12
1420410,1131,-102.7,12
1421667,1132,-102.7,12
1422924,1133,-103.8,12
1424181,1134,-102.7,12
1425438,1135,-102.7,12
1426695,1136,-102.7,12
1427952,1137,-102.7,13
1429209,1138,-103.8,12
1430466,1139,-102.7,12
1431723,1140,-102.7,12
1432980,1141,-102.7,13
1434237,1142,-102.7,12
1435494,1143,-102.7,12
1436751,1144,-102.7,12
1438008,1145,-103.8,12
1439265,1146,-102.7,12
1440522,1147,-102.7,12
1441779,1148,-102.7,12
1443036,1149,-103.8,12
1444293,1150,-102.7,12
1445550,1151,-102.7,12
1446807,1152,-102.7,12
1448064,1153,-102.7,13
1449321,1154,-102.7,12
1450578,1155,-102.7,12
1451835,1156,-102.7,12
1453092,1157,-103.8,13
1454349,1158,-102.7,12
1455606,1159,-102.7,12
1456863,1160,-103.8,12
1458120,1161,-103.8,12
1459377,1162,-102.7,12
