TS,RxID,RSSI,SNR
210740,410,-127.5,-12
211254,411,-128.5,-13
211768,412,-127.5,-12
212282,413,-127.5,-12
212796,414,-128.5,-13
213310,415,-128.5,-13
213824,416,-128.5,-13
214338,417,-128.5,-13
214852,418,-127.5,-12
215366,419,-128.5,-13
215880,420,-128.5,-13
216394,421,-128.5,-13
216908,422,-128.5,-13
217422,423,-128.5,-13
217936,424,-128.5,-13
218450,425,-128.5,-13
218964,426,-128.5,-13
219478,427,-128.5,-13
219992,428,-129.6,-14
220506,429,-128.5,-13
221020,430,-128.5,-13
221534,431,-128.5,-13
222048,432,-127.5,-13
222562,433,-128.5,-13
223076,434,-128.5,-13
223590,435,-128.5,-13
224104,436,-128.5,-13
224618,437,-128.5,-13
225132,438,-128.5,-13
225646,439,-128.5,-13
226160,440,-127.5,-14
226674,441,-128.5,-13
227188,442,-128.5,-13
227702,443,-128.5,-13
228216,444,-128.5,-13
228730,445,-128.5,-13
229244,446,-128.5,-13
229758,447,-128.5,-13
230272,448,-128.5,-13
230786,449,-127.5,-13
231300,450,-127.5,-13
231814,451,-127.5,-13
232328,452,-127.5,-12
232842,453,-128.5,-13
233356,454,-128.5,-13
233870,455,-128.5,-13
234384,456,-129.6,-14
234898,457,-127.5,-13
235412,458,-128.5,-13
235926,459,-128.5,-13
236440,460,-127.5,-13
236954,461,-127.5,-13
237468,462,-128.5,-13
237982,463,-128.5,-13
238496,464,-128.5,-13
239010,465,-128.5,-13
239524,466,-128.5,-13
240038,467,-128.5,-13
240552,468,-128.5,-13
241066,469,-128.5,-13
241580,470,-128.5,-13
242094,471,-128.5,-13
242608,472,-126.5,-12
243122,473,-128.5,-13
243636,474,-128.5,-13
244150,475,-128.5,-13
244664,476,-127.5,-12
245178,477,-127.5,-13
245692,478,-126.5,-12
246206,479,-127.5,-13
246720,480,-127.5,-13
247234,481,-127.5,-13
247748,482,-128.5,-13
248262,483,-128.5,-13
248776,484,-128.5,-13
249290,485,-127.5,-12
249804,486,-128.5,-13
250318,487,-127.5,-13
250832,488,-127.5,-12
251346,489,-128.5,-13
251860,490,-128.5,-13
252374,491,-127.5,-13
252888,492,-128.5,-13
253402,493,-127.5,-12
253916,494,-127.5,-12
254430,495,-128.5,-13
254944,496,-128.5,-13
255458,497,-128.5,-13
255972,498,-127.5,-12
256486,499,-128.5,-13
257000,500,-127.5,-12
257514,501,-128.5,-13
258028,502,-128.5,-13
258542,503,-128.5,-13
259056,504,-129.6,-13
259570,505,-127.5,-12
260084,506,-127.5,-12
260598,507,-128.5,-13
261112,508,-127.5,-12
261626,509,-127.5,-13
262140,510,-127.5,-13
262654,511,-127.5,-12
263168,512,-128.5,-13
263682,513,-127.5,-13
264196,514,-127.5,-13
264710,515,-128.5,-13
265224,516,-128.5,-13
265738,517,-127.5,-12
266252,518,-127.5,-12
266766,519,-127.5,-12
267280,520,-128.5,-13
267794,521,-127.5,-12
268308,522,-128.5,-13
268822,523,-128.5,-13
269336,524,-127.5,-12
269850,525,-128.5,-13
270364,526,-128.5,-13
270878,527,-128.5,-13
271392,528,-128.5,-13
271906,529,-128.5,-13
272420,530,-128.5,-13
272934,531,-128.5,-13
273448,532,-127.5,-12
273962,533,-128.5,-13
274476,534,-128.5,-13
274990,535,-128.5,-13
275504,536,-128.5,-13
276018,537,-128.5,-13
276532,538,-127.5,-12
277046,539,-128.5,-13
277560,540,-128.5,-13
278074,541,-127.5,-12
278588,542,-128.5,-13
279102,543,-128.5,-13
279616,544,-128.5,-13
280130,545,-128.5,-13
280644,546,-128.5,-13
281158,547,-127.5,-12
281672,548,-128.5,-14
282186,549,-127.5,-12
282700,550,-127.5,-12
283214,551,-127.5,-12
283728,552,-128.5,-13
284242,553,-128.5,-13
284756,554,-128.5,-13
285270,555,-127.5,-12
285784,556,-127.5,-12
286298,557,-128.5,-12
286812,558,-127.5,-13
287326,559,-127.5,-12
287840,560,-128.5,-13
288354,561,-127.5,-12
288868,562,-127.5,-12
289382,563,-128.5,-13
289896,564,-127.5,-12
290410,565,-128.5,-13
290924,566,-127.5,-12
291438,567,-128.5,-13
291952,568,-127.5,-12
292466,569,-128.5,-13
292980,570,-127.5,-12
293494,571,-126.5,-12
294008,572,-127.5,-12
294522,573,-127.5,-12
295036,574,-127.5,-12
295550,575,-127.5,-12
296064,576,-126.5,-12
296578,577,-127.5,-12
297092,578,-127.5,-12
297606,579,-127.5,-12
298120,580,-128.5,-13
298634,581,-127.5,-12
299148,582,-128.5,-13
299662,583,-128.5,-13
300176,584,-127.5,-12
300690,585,-127.5,-12
301204,586,-128.5,-12
301718,587,-127.5,-12
302232,588,-127.5,-12
302746,589,-128.5,-13
303260,590,-127.5,-12
303774,591,-127.5,-12
304288,592,-127.5,-12
304802,593,-127.5,-12
305316,594,-128.5,-13
305830,595,-128.5,-13
306344,596,-128.5,-13
306858,597,-128.5,-13
307372,598,-127.5,-13
307886,599,-128.5,-13
308400,600,-128.5,-13
308914,601,-128.5,-13
309428,602,-128.5,-13
309942,603,-127.5,-13
310456,604,-128.5,-13
310970,605,-128.5,-13
311484,606,-127.5,-13
311998,607,-127.5,-13
312512,608,-129.6,-14
313026,609,-127.5,-13
313540,610,-127.5,-13
314054,611,-128.5,-13
314568,612,-127.5,-12
315082,613,-128.5,-13
315596,614,-128.5,-13
316110,615,-128.5,-13
316624,616,-127.5,-12
317138,617,-127.5,-12
317652,618,-128.5,-13
318166,619,-128.5,-13
318680,620,-128.5,-13
319194,621,-128.5,-13
319708,622,-128.5,-13
320222,623,-128.5,-13
320736,624,-128.5,-13
321250,625,-127.5,-12
321764,626,-129.6,-13
322792,628,-128.5,-14
323306,629,-127.5,-12
323820,630,-127.5,-12
324334,631,-128.5,-13
324848,632,-128.5,-13
325362,633,-128.5,-13
325876,634,-128.5,-13
326390,635,-128.5,-13
326904,636,-128.5,-13
327418,637,-128.5,-13
327932,638,-128.5,-13
328446,639,-128.5,-13
328960,640,-126.5,-12
329474,641,-127.5,-12
329988,642,-127.5,-12
330502,643,-128.5,-13
331016,644,-128.5,-13
331530,645,-128.5,-13
332044,646,-128.5,-13
332558,647,-128.5,-13
333072,648,-127.5,-12
333586,649,-127.5,-12
334100,650,-128.5,-13
334614,651,-128.5,-13
335128,652,-128.5,-13
335642,653,-128.5,-13
336156,654,-128.5,-13
336670,655,-128.5,-13
337184,656,-128.5,-14
337698,657,-127.5,-12
338212,658,-128.5,-13
338726,659,-128.5,-13
339240,660,-127.5,-12
339754,661,-128.5,-13
340268,662,-127.5,-12
340782,663,-128.5,-13
341296,664,-127.5,-12
341810,665,-128.5,-13
342324,666,-127.5,-13
342838,667,-127.5,-12
343352,668,-128.5,-13
343866,669,-127.5,-12
344380,670,-129.6,-13
344894,671,-128.5,-13
345408,672,-127.5,-12
345922,673,-127.5,-12
346436,674,-127.5,-12
346950,675,-128.5,-13
347464,676,-128.5,-13
347978,677,-128.5,-13
348492,678,-128.5,-13
349006,679,-128.5,-13
349520,680,-128.5,-13
