TS,RxID,RSSI,SNR
477664,381,-93.2,9
478921,382,-94.3,9
480178,383,-93.2,9
481435,384,-93.2,9
482692,385,-94.3,9
483949,386,-95.4,9
485206,387,-93.2,9
486463,388,-93.2,9
487720,389,-94.3,9
488977,390,-94.3,9
490234,391,-93.2,10
491491,392,-93.2,10
492748,393,-94.3,9
494005,394,-94.3,10
495262,395,-93.2,10
496519,396,-94.3,9
497776,397,-94.3,10
499033,398,-94.3,10
500290,399,-93.2,9
501547,400,-93.2,10
502804,401,-94.3,9
504061,402,-94.3,9
505318,403,-93.2,9
506575,404,-94.3,9
507832,405,-94.3,9
509089,406,-94.3,9
510346,407,-93.2,9
511603,408,-93.2,10
512860,409,-94.3,9
514117,410,-94.3,10
515374,411,-94.3,10
516631,412,-93.2,10
517888,413,-94.3,9
519145,414,-94.3,9
520402,415,-93.2,10
521659,416,-94.3,10
522916,417,-94.3,10
524173,418,-94.3,9
525430,419,-93.2,10
526687,420,-93.2,10
527944,421,-94.3,9
529201,422,-94.3,9
530458,423,-93.2,9
531715,424,-94.3,10
532972,425,-94.3,9
534229,426,-93.2,9
535486,427,-93.2,8
536743,428,-93.2,10
538000,429,-94.3,9
539257,430,-94.3,10
540514,431,-93.2,10
541771,432,-93.2,9
543028,433,-93.2,9
544285,434,-93.2,10
545542,435,-93.2,10
546799,436,-93.2,10
548056,437,-93.2,10
549313,438,-93.2,10
550570,439,-94.3,10
551827,440,-93.2,10
553084,441,-93.2,10
554341,442,-93.2,10
555598,443,-93.2,10
556855,444,-93.2,10
558112,445,-93.2,10
559369,446,-93.2,10
560626,447,-93.2,10
561883,448,-93.2,10
563140,449,-93.2,10
564397,450,-93.2,10
565654,451,-93.2,10
566911,452,-93.2,10
568168,453,-93.2,10
569426,454,-93.2,10
570683,455,-93.2,10
571940,456,-93.2,9
573197,457,-93.2,10
574454,458,-93.2,10
575711,459,-93.2,10
576968,460,-93.2,10
578225,461,-93.2,10
579482,462,-93.2,9
580739,463,-93.2,10
581996,464,-93.2,10
583253,465,-93.2,10
584510,466,-93.2,10
585767,467,-94.3,10
587024,468,-94.3,10
588281,469,-93.2,10
589538,470,-94.3,10
590795,471,-94.3,10
592052,472,-94.3,10
593309,473,-93.2,10
594566,474,-93.2,10
595823,475,-94.3,10
597080,476,-94.3,10
598337,477,-93.2,10
599594,478,-93.2,10
600851,479,-94.3,10
602108,480,-94.3,10
603365,481,-93.2,10
604622,482,-94.3,10
605879,483,-94.3,10
607136,484,-94.3,10
608393,485,-93.2,10
609650,486,-93.2,10
610907,487,-94.3,10
612164,488,-94.3,10
613421,489,-93.2,10
614678,490,-93.2,10
615935,491,-94.3,10
617192,492,-94.3,10
618449,493,-93.2,10
619706,494,-93.2,10
620963,495,-94.3,9
622220,496,-94.3,10
623477,497,-94.3,10
624734,498,-93.2,9
625991,499,-93.2,9
627248,500,-93.2,10
628505,501,-93.2,10
629762,502,-94.3,10
631019,503,-93.2,10
632276,504,-93.2,10
633533,505,-94.3,10
634790,506,-93.2,10
636047,507,-93.2,10
637304,508,-93.2,10
638561,509,-94.3,10
639818,510,-93.2,10
641075,511,-93.2,10
642332,512,-93.2,10
643589,513,-94.3,10
644846,514,-93.2,10
646103,515,-93.2,10
647360,516,-93.2,10
648617,517,-93.2,10
649874,518,-94.3,10
651131,519,-93.2,10
652388,520,-93.2,10
653645,521,-93.2,10
654902,522,-93.2,10
656159,523,-93.2,10
657416,524,-93.2,10
658673,525,-93.2,10
659930,526,-93.2,10
661187,527,-93.2,10
662444,528,-93.2,10
663701,529,-94.3,10
664958,530,-93.2,10
666215,531,-93.2,10
667472,532,-93.2,10
668729,533,-94.3,10
669986,534,-93.2,10
671243,535,-93.2,10
672500,536,-93.2,10
673757,537,-93.2,10
675014,538,-93.2,10
676271,539,-93.2,10
677528,540,-93.2,10
678785,541,-93.2,10
680042,542,-93.2,10
681299,543,-93.2,10
682556,544,-93.2,10
683813,545,-93.2,10
685071,546,-93.2,10
686328,547,-93.2,10
687585,548,-93.2,10
688842,549,-93.2,10
690099,550,-93.2,10
691356,551,-93.2,10
692613,552,-93.2,10
693870,553,-93.2,10
695127,554,-94.3,10
696384,555,-93.2,10
697641,556,-93.2,10
698898,557,-93.2,10
700155,558,-93.2,10
701412,559,-93.2,7
702669,560,-93.2,10
703926,561,-93.2,10
705183,562,-93.2,10
706440,563,-94.3,10
707697,564,-94.3,10
708954,565,-93.2,10
710211,566,-93.2,10
711468,567,-94.3,10
712725,568,-94.3,10
713982,569,-93.2,10
715239,570,-93.2,10
716496,571,-94.3,10
717753,572,-94.3,10
719010,573,-93.2,10
720267,574,-93.2,10
721524,575,-94.3,10
722781,576,-94.3,10
724038,577,-93.2,10
725295,578,-93.2,10
726552,579,-94.3,10
727809,580,-94.3,10
729066,581,-93.2,10
730323,582,-93.2,10
731580,583,-94.3,10
732837,584,-94.3,10
734094,585,-93.2,10
735351,586,-93.2,10
736608,587,-94.3,10
737865,588,-94.3,10
739122,589,-93.2,10
740379,590,-93.2,10
741636,591,-94.3,10
742893,592,-94.3,10
744150,593,-94.3,10
745407,594,-94.3,10
746664,595,-93.2,10
747921,596,-93.2,10
749178,597,-94.3,10
750435,598,-94.3,10
751692,599,-93.2,10
752949,600,-93.2,10
754206,601,-94.3,10
755463,602,-94.3,10
756720,603,-93.2,10
757977,604,-93.2,10
759234,605,-94.3,10
760491,606,-94.3,10
761748,607,-93.2,10
763005,608,-93.2,10
764262,609,-94.3,10
765519,610,-94.3,10
766776,611,-93.2,10
768033,612,-93.2,10
769290,613,-94.3,10
770547,614,-94.3,10
771804,615,-93.2,10
773061,616,-93.2,10
774318,617,-94.3,10
775575,618,-94.3,10
776832,619,-93.2,10
778089,620,-93.2,10
779346,621,-94.3,10
780603,622,-94.3,10
781860,623,-93.2,10
783117,624,-94.3,10
784374,625,-93.2,10
785631,626,-93.2,10
786888,627,-93.2,10
788145,628,-93.2,10
789402,629,-93.2,10
790659,630,-93.2,10
791916,631,-92.1,9
793173,632,-93.2,10
794430,633,-93.2,10
795687,634,-93.2,10
796944,635,-93.2,10
798201,636,-93.2,10
799459,637,-93.2,10
800716,638,-93.2,10
801973,639,-93.2,10
803230,640,-93.2,10
804487,641,-93.2,10
805744,642,-93.2,10
807001,643,-93.2,10
808258,644,-93.2,10
809515,645,-93.2,10
810772,646,-93.2,10
812029,647,-93.2,10
813286,648,-93.2,10
814543,649,-93.2,10
815800,650,-93.2,10
817057,651,-93.2,10
818314,652,-93.2,10
819571,653,-93.2,10
820828,654,-93.2,10
822085,655,-93.2,10
823342,656,-93.2,10
824599,657,-93.2,10
825856,658,-93.2,10
827113,659,-93.2,10
828370,660,-93.2,10
829627,661,-93.2,10
830884,662,-93.2,10
832141,663,-93.2,10
833398,664,-93.2,10
834655,665,-93.2,10
835912,666,-92.1,9
837169,667,-92.1,9
838426,668,-93.2,10
839683,669,-93.2,10
840940,670,-93.2,10
842197,671,-93.2,10
843454,672,-92.1,9
844711,673,-93.2,9
845968,674,-92.1,9
847225,675,-92.1,9
848482,676,-92.1,9
849739,677,-92.1,9
850996,678,-92.1,9
852253,679,-92.1,9
853510,680,-93.2,9
854767,681,-93.2,10
856024,682,-93.2,10
857281,683,-93.2,10
858538,684,-92.1,9
859795,685,-93.2,9
861052,686,-92.1,9
862309,687,-93.2,10
863566,688,-93.2,10
864823,689,-94.3,10
866080,690,-94.3,10
867337,691,-93.2,10
868594,692,-93.2,10
869851,693,-94.3,10
871108,694,-94.3,10
872365,695,-93.2,10
873622,696,-93.2,10
874879,697,-94.3,10
876136,698,-94.3,10
877393,699,-93.2,10
878650,700,-93.2,10
879907,701,-94.3,10
881164,702,-94.3,10
882421,703,-93.2,10
883678,704,-92.1,10
884935,705,-94.3,10
886192,706,-94.3,10
887449,707,-93.2,10
888706,708,-93.2,10
889963,709,-94.3,10
891220,710,-94.3,10
892477,711,-93.2,10
893734,712,-93.2,10
894991,713,-94.3,10
896248,714,-94.3,10
897505,715,-93.2,10
898762,716,-93.2,10
900019,717,-94.3,10
901276,718,-94.3,10
902533,719,-93.2,10
903790,720,-93.2,10
905047,721,-93.2,10
906304,722,-93.2,10
907561,723,-94.3,10
908818,724,-94.3,10
910075,725,-93.2,10
911332,726,-93.2,10
912589,727,-94.3,10
913846,728,-94.3,10
915104,729,-93.2,10
916361,730,-92.1,10
917618,731,-93.2,10
918875,732,-94.3,10
920132,733,-93.2,10
921389,734,-93.2,10
922646,735,-94.3,10
923903,736,-94.3,10
925160,737,-93.2,10
926417,738,-93.2,10
927674,739,-94.3,10
928931,740,-94.3,10
930188,741,-93.2,10
931445,742,-93.2,10
932702,743,-94.3,10
933959,744,-94.3,10
935216,745,-93.2,10
936473,746,-93.2,10
937730,747,-94.3,10
938987,748,-94.3,10
940244,749,-93.2,10
941501,750,-93.2,10
942758,751,-94.3,10
944015,752,-93.2,10
945272,753,-93.2,10
946529,754,-93.2,10
947786,755,-93.2,10
949043,756,-93.2,10
950300,757,-93.2,10
951557,758,-93.2,10
952814,759,-93.2,10
954071,760,-93.2,10
955328,761,-93.2,9
956585,762,-93.2,10
957842,763,-93.2,10
959099,764,-93.2,10
960356,765,-93.2,10
961613,766,-93.2,10
962870,767,-93.2,10
964127,768,-93.2,10
965384,769,-93.2,10
966641,770,-93.2,10
967898,771,-93.2,10
969155,772,-93.2,10
970412,773,-93.2,10
971669,774,-92.1,10
972926,775,-93.2,10
974183,776,-93.2,10
975440,777,-93.2,10
976697,778,-92.1,10
977954,779,-93.2,10
979211,780,-93.2,10
980468,781,-93.2,11
981725,782,-93.2,11
982982,783,-93.2,10
984239,784,-93.2,10
985496,785,-93.2,10
986753,786,-93.2,11
988010,787,-92.1,11
989267,788,-93.2,10
990524,789,-93.2,10
991781,790,-93.2,10
993038,791,-92.1,10
994295,792,-93.2,10
995552,793,-93.2,10
996809,794,-93.2,10
998066,795,-92.1,10
999323,796,-92.1,10
1000580,797,-93.2,10
1001837,798,-93.2,10
1003094,799,-93.2,10
1004351,800,-93.2,10
1005608,801,-93.2,10
1006865,802,-93.2,10
1008122,803,-93.2,10
1009379,804,-93.2,10
1010636,805,-93.2,10
1011893,806,-93.2,10
1013150,807,-93.2,10
1014407,808,-92.1,10
1015664,809,-93.2,10
1016921,810,-92.1,10
1018178,811,-93.2,10
1019435,812,-92.1,10
1020692,813,-93.2,10
1021949,814,-93.2,10
1023206,815,-93.2,10
1024463,816,-93.2,10
1025720,817,-93.2,10
1026977,818,-93.2,10
1028234,819,-94.3,10
1029491,820,-94.3,10
1030748,821,-92.1,10
1032006,822,-93.2,10
1033263,823,-93.2,10
1034520,824,-93.2,10
1035777,825,-92.1,10
1037034,826,-93.2,10
1038291,827,-94.3,10
1039548,828,-93.2,11
1040805,829,-92.1,10
1042062,830,-93.2,10
1043319,831,-93.2,10
1044576,832,-93.2,11
1045833,833,-93.2,10
1047090,834,-93.2,11
1048347,835,-93.2,10
1049604,836,-93.2,11
1050861,837,-93.2,10
1052118,838,-93.2,10
1053375,839,-93.2,10
1054632,840,-94.3,10
1055889,841,-93.2,10
1057146,842,-93.2,10
1058403,843,-93.2,10
1059660,844,-94.3,10
1060917,845,-93.2,10
1062174,846,-93.2,10
1063431,847,-94.3,10
1064688,848,-93.2,10
1065945,849,-94.3,10
1067202,850,-94.3,10
1068459,851,-93.2,10
1069716,852,-93.2,10
1070973,853,-94.3,10
1072230,854,-93.2,10
1073487,855,-93.2,10
1074744,856,-93.2,10
1076001,857,-94.3,10
1077258,858,-94.3,10
1078515,859,-93.2,10
1079772,860,-93.2,10
1081029,861,-94.3,10
1082286,862,-94.3,10
1083543,863,-93.2,10
1084800,864,-93.2,10
1086057,865,-94.3,10
1087314,866,-93.2,10
1088571,867,-93.2,10
1089828,868,-93.2,10
1091085,869,-94.3,10
1092342,870,-93.2,10
1093599,871,-92.1,10
1094856,872,-93.2,10
1096113,873,-93.2,10
1097370,874,-93.2,10
1098627,875,-93.2,10
1099884,876,-93.2,10
1101141,877,-94.3,10
1102398,878,-94.3,10
1103655,879,-93.2,10
1104912,880,-93.2,10
1106169,881,-93.2,10
1107426,882,-92.1,10
1108683,883,-93.2,10
1109940,884,-93.2,10
1111197,885,-93.2,10
1112454,886,-93.2,10
1113711,887,-93.2,10
1114968,888,-93.2,10
1116225,889,-93.2,10
1117482,890,-93.2,10
1118739,891,-93.2,10
1119996,892,-93.2,10
1121253,893,-93.2,10
1122510,894,-93.2,10
1123767,895,-93.2,11
1125024,896,-93.2,10
1126281,897,-93.2,10
1127538,898,-93.2,10
1128795,899,-93.2,10
1130052,900,-93.2,10
1131309,901,-93.2,10
1132566,902,-93.2,10
1133823,903,-93.2,10
1135080,904,-93.2,10
1136337,905,-93.2,10
1137594,906,-93.2,10
1138851,907,-93.2,10
1140108,908,-93.2,10
1141365,909,-93.2,10
1142622,910,-93.2,10
1143879,911,-93.2,10
1145136,912,-93.2,10
1146393,913,-93.2,10
1147650,914,-93.2,10
1148908,915,-93.2,10
1150165,916,-93.2,10
1151422,917,-93.2,10
1152679,918,-93.2,10
1153936,919,-93.2,10
1155193,920,-93.2,10
1156450,921,-93.2,10
1157707,922,-93.2,10
1158964,923,-94.3,10
1160221,924,-93.2,10
1161478,925,-93.2,10
1162735,926,-93.2,10
1163992,927,-93.2,10
1165249,928,-93.2,10
1166506,929,-93.2,10
1167763,930,-93.2,10
1169020,931,-93.2,10
1170277,932,-93.2,10
1171534,933,-93.2,10
1172791,934,-93.2,10
1174048,935,-93.2,10
1175305,936,-93.2,10
1176562,937,-93.2,10
1177819,938,-93.2,10
1179076,939,-93.2,10
1180333,940,-93.2,10
1181590,941,-93.2,10
1182847,942,-93.2,10
1184104,943,-93.2,10
1185361,944,-93.2,10
1186618,945,-94.3,10
1187875,946,-94.3,10
1189132,947,-93.2,10
1190389,948,-93.2,8
1191646,949,-94.3,10
1192903,950,-93.2,10
1194160,951,-93.2,10
1195417,952,-93.2,10
1196674,953,-94.3,8
1197931,954,-94.3,11
1199188,955,-93.2,10
1200445,956,-93.2,10
1201702,957,-94.3,10
1202959,958,-94.3,10
1204216,959,-93.2,10
1205473,960,-93.2,10
1206730,961,-93.2,10
1207987,962,-93.2,10
1209244,963,-93.2,10
1210501,964,-93.2,11
1211758,965,-93.2,10
1213015,966,-94.3,10
1214272,967,-93.2,10
1215529,968,-93.2,10
1216786,969,-94.3,10
1218043,970,-94.3,10
1219300,971,-93.2,10
1220557,972,-93.2,10
1221814,973,-93.2,10
1223071,974,-93.2,10
1224328,975,-93.2,10
1225585,976,-93.2,10
1226842,977,-93.2,10
1228099,978,-93.2,10
